ID,kwh
2024-10-17_consumer_device_13_data_user_10,0.002481563481759201
2024-10-18_consumer_device_13_data_user_10,0.002485005292554782
2024-10-19_consumer_device_13_data_user_10,0.0024681845362807863
2024-10-20_consumer_device_13_data_user_10,0.0024537808953602577
2024-10-21_consumer_device_13_data_user_10,0.002454761457235927
2024-10-22_consumer_device_13_data_user_10,0.0024651673350902944
2024-10-23_consumer_device_13_data_user_10,0.0024719833877509347
2024-10-24_consumer_device_13_data_user_10,0.0
2024-09-24_consumer_device_13_data_user_11,0.0003768563146476736
2024-09-25_consumer_device_13_data_user_11,0.000601530140356195
2024-09-26_consumer_device_13_data_user_11,0.0007218464849237536
2024-09-27_consumer_device_13_data_user_11,0.000421733814817165
2024-09-28_consumer_device_13_data_user_11,0.0003076450554274656
2024-09-29_consumer_device_13_data_user_11,0.00034024480852937276
2024-09-30_consumer_device_13_data_user_11,0.00043461403856894865
2024-10-01_consumer_device_13_data_user_11,0.0004861322039545867
2024-10-02_consumer_device_13_data_user_11,0.00047712722056740076
2024-10-03_consumer_device_13_data_user_11,0.0004270889261546925
2024-10-04_consumer_device_13_data_user_11,0.00040361832790332023
2024-10-05_consumer_device_13_data_user_11,0.00041437973484637563
2024-10-06_consumer_device_13_data_user_11,0.00043563958606193366
2024-10-07_consumer_device_13_data_user_11,0.0004449645081339958
2024-10-08_consumer_device_13_data_user_11,0.0004396962043778121
2024-10-09_consumer_device_13_data_user_11,0.0004296613356728478
2024-10-10_consumer_device_13_data_user_11,0.00042578543747369115
2024-10-11_consumer_device_13_data_user_11,0.00042888800538944046
2024-10-12_consumer_device_13_data_user_11,0.0004334009755511581
2024-10-13_consumer_device_13_data_user_11,0.00043486133923781604
2024-10-14_consumer_device_13_data_user_11,0.0004332810435758034
2024-10-15_consumer_device_13_data_user_11,0.00043122796006052507
2024-10-16_consumer_device_13_data_user_11,0.0004306799137355705
2024-10-17_consumer_device_13_data_user_11,0.00043150064928436046
2024-10-18_consumer_device_13_data_user_11,0.00043242153320695873
2024-10-19_consumer_device_13_data_user_11,0.0004326064452689059
2024-10-20_consumer_device_13_data_user_11,0.0004321966780957313
2024-10-21_consumer_device_13_data_user_11,0.00043178624063517073
2024-10-22_consumer_device_13_data_user_11,0.00043173034659988683
2024-10-23_consumer_device_13_data_user_11,0.0004319334654344991
2024-10-24_consumer_device_13_data_user_11,0.0
2024-09-24_consumer_device_13_data_user_12,0.0004657593693569433
2024-09-25_consumer_device_13_data_user_12,0.0007722695850981115
2024-09-26_consumer_device_13_data_user_12,0.000956701250534811
2024-09-27_consumer_device_13_data_user_12,0.0005432981601643408
2024-09-28_consumer_device_13_data_user_12,0.00038652965013289954
2024-09-29_consumer_device_13_data_user_12,0.0004284267331446662
2024-09-30_consumer_device_13_data_user_12,0.0005550463986886036
2024-10-01_consumer_device_13_data_user_12,0.0006298335858632505
2024-10-02_consumer_device_13_data_user_12,0.0006218576310802392
2024-10-03_consumer_device_13_data_user_12,0.0005498878546273237
2024-10-04_consumer_device_13_data_user_12,0.0005146305929815854
2024-10-05_consumer_device_13_data_user_12,0.0005290211367806668
2024-10-06_consumer_device_13_data_user_12,0.0005597756495974447
2024-10-07_consumer_device_13_data_user_12,0.0005744437564163283
2024-10-08_consumer_device_13_data_user_12,0.0005675429063090928
2024-10-09_consumer_device_13_data_user_12,0.0005523538990521696
2024-10-10_consumer_device_13_data_user_12,0.0005459440823615346
2024-10-11_consumer_device_13_data_user_12,0.0005503423397925563
2024-10-12_consumer_device_13_data_user_12,0.0005573422029386479
2024-10-13_consumer_device_13_data_user_12,0.0005598944004526733
2024-10-14_consumer_device_13_data_user_12,0.0005576065706215567
2024-10-15_consumer_device_13_data_user_12,0.000554300865616632
2024-10-16_consumer_device_13_data_user_12,0.0005532714155836637
2024-10-17_consumer_device_13_data_user_12,0.0005545143163684328
2024-10-18_consumer_device_13_data_user_12,0.0005560456849888956
2024-10-19_consumer_device_13_data_user_12,0.0005564272688498837
2024-10-20_consumer_device_13_data_user_12,0.000555787206796627
2024-10-21_consumer_device_13_data_user_12,0.000555079275110233
2024-10-22_consumer_device_13_data_user_12,0.000554944516503295
2024-10-23_consumer_device_13_data_user_12,0.000555273792976843
2024-10-24_consumer_device_13_data_user_12,0.0
2024-09-24_consumer_device_13_data_user_13,0.0016157567370446572
2024-09-25_consumer_device_13_data_user_13,0.0032877179563660193
2024-09-26_consumer_device_13_data_user_13,0.002883427233167641
2024-09-27_consumer_device_13_data_user_13,0.0017296991747056643
2024-09-28_consumer_device_13_data_user_13,0.0011038157591396944
2024-09-29_consumer_device_13_data_user_13,0.001349826516037672
2024-09-30_consumer_device_13_data_user_13,0.0020060470860811205
2024-10-01_consumer_device_13_data_user_13,0.0023309104034781977
2024-10-02_consumer_device_13_data_user_13,0.002131941823467962
2024-10-03_consumer_device_13_data_user_13,0.00176131594321397
2024-10-04_consumer_device_13_data_user_13,0.0016098659381441809
2024-10-05_consumer_device_13_data_user_13,0.001746391737242844
2024-10-06_consumer_device_13_data_user_13,0.0019547949541130205
2024-10-07_consumer_device_13_data_user_13,0.002021799723660955
2024-10-08_consumer_device_13_data_user_13,0.0019313974453476772
2024-10-09_consumer_device_13_data_user_13,0.0018162036767718256
2024-10-10_consumer_device_13_data_user_13,0.0017892092720336323
2024-10-11_consumer_device_13_data_user_13,0.0018469655146050147
2024-10-12_consumer_device_13_data_user_13,0.001909773938165515
2024-10-13_consumer_device_13_data_user_13,0.0019187145945745835
2024-10-14_consumer_device_13_data_user_13,0.0018827878630929167
2024-10-15_consumer_device_13_data_user_13,0.001849065713359253
2024-10-16_consumer_device_13_data_user_13,0.0018476164337949469
2024-10-17_consumer_device_13_data_user_13,0.0018694832930504434
2024-10-18_consumer_device_13_data_user_13,0.001887287060840054
2024-10-19_consumer_device_13_data_user_13,0.00188607656299683
2024-10-20_consumer_device_13_data_user_13,0.001873012547045955
2024-10-21_consumer_device_13_data_user_13,0.0018637909319145277
2024-10-22_consumer_device_13_data_user_13,0.0018656022934718396
2024-10-23_consumer_device_13_data_user_13,0.0018732797228100497
2024-10-24_consumer_device_13_data_user_13,0.0
2024-09-24_consumer_device_13_data_user_2,1.7245830600963012e-06
2024-09-25_consumer_device_13_data_user_2,7.891880898548738e-07
2024-09-26_consumer_device_13_data_user_2,2.533738467107696e-06
2024-09-27_consumer_device_13_data_user_2,1.9772065011387818e-06
2024-09-28_consumer_device_13_data_user_2,1.558820437846391e-06
2024-09-29_consumer_device_13_data_user_2,1.1027889097407218e-06
2024-09-30_consumer_device_13_data_user_2,1.432682584534892e-06
2024-10-01_consumer_device_13_data_user_2,1.3794841542072143e-06
2024-10-02_consumer_device_13_data_user_2,1.5840768807800314e-06
2024-10-03_consumer_device_13_data_user_2,1.6069751109786152e-06
2024-10-04_consumer_device_13_data_user_2,1.5938531803076456e-06
2024-10-05_consumer_device_13_data_user_2,1.4719988575358022e-06
2024-10-06_consumer_device_13_data_user_2,1.4756006589812245e-06
2024-10-07_consumer_device_13_data_user_2,1.475642618626433e-06
2024-10-08_consumer_device_13_data_user_2,1.508021978173467e-06
2024-10-09_consumer_device_13_data_user_2,1.5199822804489835e-06
2024-10-10_consumer_device_13_data_user_2,1.5301023326078992e-06
2024-10-11_consumer_device_13_data_user_2,1.5138838808478527e-06
2024-10-12_consumer_device_13_data_user_2,1.5057692367168483e-06
2024-10-13_consumer_device_13_data_user_2,1.5017353082834413e-06
2024-10-14_consumer_device_13_data_user_2,1.506269151093703e-06
2024-10-15_consumer_device_13_data_user_2,1.5093855763308143e-06
2024-10-16_consumer_device_13_data_user_2,1.5127509763566693e-06
2024-10-17_consumer_device_13_data_user_2,1.5118504878096876e-06
2024-10-18_consumer_device_13_data_user_2,1.510160051164894e-06
2024-10-19_consumer_device_13_data_user_2,1.5084817159063112e-06
2024-10-20_consumer_device_13_data_user_2,1.5085625393723049e-06
2024-10-21_consumer_device_13_data_user_2,1.5090684466559669e-06
2024-10-22_consumer_device_13_data_user_2,1.5098485748828567e-06
2024-10-23_consumer_device_13_data_user_2,1.5100647705012701e-06
2024-10-24_consumer_device_13_data_user_2,0.0
2024-09-24_consumer_device_13_data_user_3,-1.493913229624522e-06
2024-09-25_consumer_device_13_data_user_3,8.77673822469502e-05
2024-09-26_consumer_device_13_data_user_3,0.0001406583490280686
2024-09-27_consumer_device_13_data_user_3,0.00011229308380203896
2024-09-28_consumer_device_13_data_user_3,9.419823397693091e-05
2024-09-29_consumer_device_13_data_user_3,8.580279232618975e-05
2024-09-30_consumer_device_13_data_user_3,8.329368166801365e-05
2024-10-01_consumer_device_13_data_user_3,8.853098769912521e-05
2024-10-02_consumer_device_13_data_user_3,9.307830568467407e-05
2024-10-03_consumer_device_13_data_user_3,9.35070961934544e-05
2024-10-04_consumer_device_13_data_user_3,9.253800888467243e-05
2024-10-05_consumer_device_13_data_user_3,9.151390618475636e-05
2024-10-06_consumer_device_13_data_user_3,9.099158263059187e-05
2024-10-07_consumer_device_13_data_user_3,9.112696302005909e-05
2024-10-08_consumer_device_13_data_user_3,9.144716896062005e-05
2024-10-09_consumer_device_13_data_user_3,9.161026419770518e-05
2024-10-10_consumer_device_13_data_user_3,9.161603228210201e-05
2024-10-11_consumer_device_13_data_user_3,9.155006700941962e-05
2024-10-12_consumer_device_13_data_user_3,9.149182613316872e-05
2024-10-13_consumer_device_13_data_user_3,9.147762746659029e-05
2024-10-14_consumer_device_13_data_user_3,9.149163022812637e-05
2024-10-15_consumer_device_13_data_user_3,9.150771396887673e-05
2024-10-16_consumer_device_13_data_user_3,9.151458649086014e-05
2024-10-17_consumer_device_13_data_user_3,9.151305396476232e-05
2024-10-18_consumer_device_13_data_user_3,9.150878044826342e-05
2024-10-19_consumer_device_13_data_user_3,9.1506194218526e-05
2024-10-20_consumer_device_13_data_user_3,9.150603202512108e-05
2024-10-21_consumer_device_13_data_user_3,9.150698868868409e-05
2024-10-22_consumer_device_13_data_user_3,9.150780867375058e-05
2024-10-23_consumer_device_13_data_user_3,9.150803610493887e-05
2024-10-24_consumer_device_13_data_user_3,0.0
2024-09-24_consumer_device_13_data_user_4,0.0075457505254311425
2024-09-25_consumer_device_13_data_user_4,0.02131594034799957
2024-09-26_consumer_device_13_data_user_4,0.015455847360392997
2024-09-27_consumer_device_13_data_user_4,0.009024739574617975
2024-09-28_consumer_device_13_data_user_4,0.0048935097126326715
2024-09-29_consumer_device_13_data_user_4,0.006355151948584719
2024-09-30_consumer_device_13_data_user_4,0.011924506073864038
2024-10-01_consumer_device_13_data_user_4,0.01377677687563805
2024-10-02_consumer_device_13_data_user_4,0.012040644049183456
2024-10-03_consumer_device_13_data_user_4,0.009040255027643296
2024-10-04_consumer_device_13_data_user_4,0.007886678694406783
2024-10-05_consumer_device_13_data_user_4,0.009367498859727676
2024-10-06_consumer_device_13_data_user_4,0.011199444460614107
2024-10-07_consumer_device_13_data_user_4,0.01164323114857544
2024-10-08_consumer_device_13_data_user_4,0.010632842861197167
2024-10-09_consumer_device_13_data_user_4,0.009502162418153819
2024-10-10_consumer_device_13_data_user_4,0.009379650617901933
2024-10-11_consumer_device_13_data_user_4,0.010089507493064774
2024-10-12_consumer_device_13_data_user_4,0.010743322940670293
2024-10-13_consumer_device_13_data_user_4,0.010736194032096996
2024-10-14_consumer_device_13_data_user_4,0.010250965718466573
2024-10-15_consumer_device_13_data_user_4,0.00987954050037474
2024-10-16_consumer_device_13_data_user_4,0.009940718696981614
2024-10-17_consumer_device_13_data_user_4,0.010260374845879872
2024-10-18_consumer_device_13_data_user_4,0.010465984829254042
2024-10-19_consumer_device_13_data_user_4,0.010393327223118472
2024-10-20_consumer_device_13_data_user_4,0.010186841550852869
2024-10-21_consumer_device_13_data_user_4,0.010078011392412156
2024-10-22_consumer_device_13_data_user_4,0.010143533402969487
2024-10-23_consumer_device_13_data_user_4,0.010274234201133594
2024-10-24_consumer_device_13_data_user_4,0.0
2024-09-24_consumer_device_13_data_user_5,0.0013263294930980103
2024-09-25_consumer_device_13_data_user_5,0.0022295924717151503
2024-09-26_consumer_device_13_data_user_5,0.0026264400842904976
2024-09-27_consumer_device_13_data_user_5,0.001822028791831099
2024-09-28_consumer_device_13_data_user_5,0.0011734755249243102
2024-09-29_consumer_device_13_data_user_5,0.0011523579795273662
2024-09-30_consumer_device_13_data_user_5,0.0015244754307235666
2024-10-01_consumer_device_13_data_user_5,0.0018187883225769799
2024-10-02_consumer_device_13_data_user_5,0.001838810952582336
2024-10-03_consumer_device_13_data_user_5,0.0016611581748695813
2024-10-04_consumer_device_13_data_user_5,0.0015075628793017478
2024-10-05_consumer_device_13_data_user_5,0.0014993083418760203
2024-10-06_consumer_device_13_data_user_5,0.0015894803500533373
2024-10-07_consumer_device_13_data_user_5,0.0016650159446254592
2024-10-08_consumer_device_13_data_user_5,0.0016684454864168748
2024-10-09_consumer_device_13_data_user_5,0.0016238179037645019
2024-10-10_consumer_device_13_data_user_5,0.0015863172398031243
2024-10-11_consumer_device_13_data_user_5,0.001584698137120663
2024-10-12_consumer_device_13_data_user_5,0.0016069935312788145
2024-10-13_consumer_device_13_data_user_5,0.0016256058902813625
2024-10-14_consumer_device_13_data_user_5,0.001626311032166476
2024-10-15_consumer_device_13_data_user_5,0.0016151919334316533
2024-10-16_consumer_device_13_data_user_5,0.0016059661274259657
2024-10-17_consumer_device_13_data_user_5,0.001605655129764951
2024-10-18_consumer_device_13_data_user_5,0.0016112003877757953
2024-10-19_consumer_device_13_data_user_5,0.0016157761454052301
2024-10-20_consumer_device_13_data_user_5,0.0016159101156607391
2024-10-21_consumer_device_13_data_user_5,0.001613144156396592
2024-10-22_consumer_device_13_data_user_5,0.0016108752610035034
2024-10-23_consumer_device_13_data_user_5,0.0016108189171230368
2024-10-24_consumer_device_13_data_user_5,0.0
2024-09-24_consumer_device_13_data_user_6,0.001119308017351382
2024-09-25_consumer_device_13_data_user_6,0.0019602500612124728
2024-09-26_consumer_device_13_data_user_6,0.002514357489496776
2024-09-27_consumer_device_13_data_user_6,0.0018209212795601017
2024-09-28_consumer_device_13_data_user_6,0.0011521572168480634
2024-09-29_consumer_device_13_data_user_6,0.0010617388966935488
2024-09-30_consumer_device_13_data_user_6,0.0013760113248869653
2024-10-01_consumer_device_13_data_user_6,0.0016654660933975963
2024-10-02_consumer_device_13_data_user_6,0.0017304955209335954
2024-10-03_consumer_device_13_data_user_6,0.001593709065394353
2024-10-04_consumer_device_13_data_user_6,0.0014398492266301237
2024-10-05_consumer_device_13_data_user_6,0.001403841889470829
2024-10-06_consumer_device_13_data_user_6,0.0014716311377979195
2024-10-07_consumer_device_13_data_user_6,0.0015471785529491545
